"","few hrs","stopped","age","income","device","living area","premium","months"
"4466","FALSE",0,29,4.01,"android","urban",1,15
"4523","FALSE",0,21,1.75,"ios","urban",1,3
"4533","FALSE",0,27,3.25,"ios","urban",1,6
"4546","FALSE",0,45,3.9,"android","urban",1,12
"4556","TRUE",0,36,1.85,"android","urban",0,0
"4566","FALSE",0,41,4,"ios","urban",1,9
"4594","FALSE",1,34,8.1,"ios","rest",1,15
"4606","FALSE",1,30,4,"ios","urban",1,7
"4617","FALSE",1,34,2,"android","urban",1,5
"4624","TRUE",0,0,3,"android","urban",0,2
"4684","FALSE",0,34,3.5,"android","urban",1,13
"4695","TRUE",1,31,4.35,"android","urban",1,5
"4706","TRUE",0,39,1.6,"android","urban",1,1
"4742","FALSE",0,62,1.638,"ios","urban",0,1
"4783","FALSE",0,40,8.1,"ios","urban",1,13
"4794","TRUE",2,40,3.57,"android","rest",1,7
"4874","FALSE",0,23,2.5,"android","urban",1,0
"4907","FALSE",0,40,2.6,"ios","urban",1,9
"4934","TRUE",1,22,1.78,"android","urban",1,1
"4964","TRUE",0,40,3.6,"android","urban",0,0
"4986","TRUE",2,28,1.85,"android","urban",1,12
"4994","FALSE",0,26,1.85,"ios","urban",1,9
"50110","FALSE",0,32,4.075,"ios","urban",1,9
"5035","FALSE",0,24,2.51,"android","urban",1,12
"5055","FALSE",0,27,2.35,"android","urban",1,2
"5064","FALSE",0,21,4,"ios","urban",1,4
"51010","FALSE",0,40,3.5,"ios","urban",1,0
"5156","FALSE",0,46,8.94,"ios","urban",1,17
"5228","FALSE",0,42,2.7,"ios","urban",1,11
"5245","FALSE",0,37,8.124,"ios","rest",1,5
"5256","FALSE",0,28,3.04,"android","urban",1,0
"5275","TRUE",0,29,1.511,"android","urban",1,15
"5319","FALSE",0,45,3.5,"ios","urban",1,13
"5385","TRUE",2,52,3.7,"android","urban",1,6
"5405","TRUE",0,25,2.64,"android","urban",1,33
"5418","FALSE",1,28,2.3,"ios","urban",1,14
"5435","TRUE",4,25,4,"android","urban",1,32
"5463","FALSE",0,25,3,"android","urban",1,11
"5475","FALSE",0,26,2.75,"ios","urban",1,11
"5484","FALSE",0,31,5,"ios","urban",1,12
"5525","FALSE",0,37,3.3,"android","urban",1,0
"5555","FALSE",0,28,3.9,"ios","urban",1,6
"5565","FALSE",0,40,2.3115,"android","urban",1,9
"5586","FALSE",0,40,2,"android","urban",1,4
"5595","FALSE",0,24,4.8,"android","rest",1,2
"56110","FALSE",0,21,1.56,"android","urban",0,5
"5624","FALSE",0,39,2,"ios","urban",1,9
"5646","FALSE",0,48,4.68,"ios","urban",1,6
"5674","FALSE",3,48,3.1,"android","urban",1,15
"5704","FALSE",0,24,2.1,"android","urban",1,5
"5715","FALSE",0,22,2,"android","urban",1,7
"5757","FALSE",0,23,1.85,"android","urban",1,1
"5782","FALSE",0,52,1.89,"android","urban",1,6
"5804","FALSE",0,25,1.6417,"android","urban",1,9
"58110","TRUE",4,23,2.34,"android","urban",1,6
"5843","FALSE",0,22,3.9946,"android","urban",1,2
"5856","FALSE",0,46,1.6,"android","urban",1,11
"5885","FALSE",0,29,2.1,"android","urban",1,5
"5904","TRUE",1,45,2.6,"ios","urban",1,1
"5926","TRUE",1,30,4.16,"ios","rest",1,15
"5936","FALSE",0,25,2.1,"android","urban",1,5
"5954","FALSE",0,39,3.12,"ios","rest",1,5
"5984","TRUE",3,23,1.6213,"android","urban",0,4
"6034","FALSE",0,42,4.04,"android","urban",1,6
"6056","FALSE",0,28,3,"android","urban",1,2
"6118","FALSE",0,37,3,"ios","urban",0,4
"6126","FALSE",0,24,2.8,"ios","urban",1,3
"6136","FALSE",1,25,4.55,"ios","urban",1,10
"6145","FALSE",0,21,1.99,"android","urban",1,5
"6156","FALSE",0,49,4.5,"android","urban",1,0
"6175","FALSE",0,39,3.5,"ios","urban",1,0
"6194","TRUE",0,23,1.62,"android","urban",1,7
"6236","TRUE",0,25,4,"android","rest",1,4
"6245","FALSE",0,27,2.6,"android","urban",1,7
"6253","FALSE",0,25,2.0676,"android","urban",1,17
"6283","FALSE",0,22,6.7,"android","urban",1,6
"6305","FALSE",0,24,1.62,"android","urban",0,4
"6353","FALSE",0,50,1.75,"ios","urban",1,3
"6444","FALSE",0,40,2.8,"android","urban",0,0
"6465","FALSE",0,29,3.5,"android","urban",1,0
"6477","FALSE",1,40,2.25,"android","urban",1,10
"6496","FALSE",0,31,4,"ios","urban",0,6
"6506","FALSE",0,40,4.5,"android","urban",1,0
"6528","FALSE",0,23,3,"android","urban",1,0
"6534","FALSE",0,31,3,"ios","urban",0,12
"6554","FALSE",0,36,3.5,"ios","urban",1,17
"6586","FALSE",0,46,11.9999,"ios","rest",1,6
"6593","FALSE",1,0,3.7,"android","urban",0,5
"6619","FALSE",0,39,3.68,"ios","urban",1,11
"6624","TRUE",0,24,2.55,"ios","urban",1,0
"6633","TRUE",4,37,3.5,"ios","urban",1,9
"6653","FALSE",0,26,3.1894,"android","urban",1,11
"6727","FALSE",0,24,3.095,"ios","urban",1,23
"6736","FALSE",0,25,1.5,"ios","urban",1,19
"6774","FALSE",0,28,3.35,"ios","urban",1,2
"6792","FALSE",0,35,3.6,"ios","rest",1,8
"6819","FALSE",0,25,2.4,"android","urban",1,13
"6826","TRUE",0,39,3,"android","urban",0,2
"6836","TRUE",7,37,3.5,"ios","urban",1,7
"6872","FALSE",0,22,1.6,"ios","urban",1,3
"6894","FALSE",0,32,3.65,"ios","urban",1,17
"6906","TRUE",6,39,3.2,"android","urban",1,7
"6924","FALSE",1,60,6.1,"ios","urban",1,14
"6946","FALSE",0,37,4.5,"ios","urban",1,16
"6964","TRUE",0,66,3.25,"ios","urban",1,13
"6975","FALSE",0,35,2.2,"ios","urban",1,9
"6996","FALSE",0,28,2.4304,"ios","urban",1,17
"7064","FALSE",0,23,1.86,"android","urban",1,4
"7086","FALSE",0,52,6.8,"android","urban",0,5
"71010","TRUE",0,22,1.8,"android","urban",1,0
"7135","TRUE",1,23,1.8,"android","urban",1,2
"7153","TRUE",0,27,2,"android","urban",1,4
"7173","FALSE",0,29,4.22,"ios","urban",1,3
"7225","FALSE",0,30,2.86,"android","urban",1,1
"7235","FALSE",0,23,2.04,"android","urban",1,9
"7247","FALSE",0,34,3.5,"ios","urban",1,8
"7276","FALSE",0,24,3.3,"android","urban",1,5
"7286","FALSE",0,37,2.2,"android","urban",1,4
"7318","FALSE",0,38,5.5689,"android","urban",1,7
"7337","TRUE",1,26,2.3,"android","urban",1,3
"7355","FALSE",1,41,2.5,"android","rest",0,3
"7366","TRUE",1,41,2.5,"ios","urban",1,8
"7384","FALSE",0,24,1.83,"android","urban",0,10
"7408","TRUE",3,39,4.7,"ios","urban",1,8
"7416","TRUE",2,23,1.725,"android","urban",0,5
"7426","TRUE",0,37,1.5548,"android","urban",1,0
"7436","FALSE",0,42,3.82,"android","urban",1,2
"7445","FALSE",0,52,2.4,"android","rest",1,2
"7454","FALSE",0,32,2.4,"android","urban",0,1
"7506","FALSE",0,24,1.6,"android","urban",1,2
"7517","FALSE",0,32,2.6,"android","urban",0,3
"7526","FALSE",0,29,2.1,"android","urban",1,7
"7535","TRUE",1,28,1.9324,"android","urban",1,4
"7545","FALSE",0,23,2.5,"ios","urban",1,4
"7554","TRUE",1,45,1.8,"android","rest",1,2
"7563","FALSE",0,31,3.56,"android","urban",1,9
"7574","FALSE",0,25,3.4,"android","urban",1,7
"7627","FALSE",0,54,9,"ios","urban",1,6
"7637","FALSE",0,35,6,"android","urban",1,0
"7643","FALSE",0,36,7.5,"ios","urban",1,12
"7665","FALSE",0,20,2.1,"android","urban",0,6
"7685","FALSE",0,28,2.6,"android","urban",1,5
"7698","FALSE",0,55,5.48,"ios","urban",1,4
"7706","FALSE",0,40,8.2,"ios","urban",1,15
"7717","FALSE",1,33,2.5,"android","urban",1,3
"7725","FALSE",0,28,3,"ios","urban",1,0
"7747","FALSE",1,57,7.572,"ios","rest",1,18
"7755","FALSE",1,28,2,"android","urban",1,2
"7766","TRUE",3,31,3.25,"android","urban",1,7
"7796","TRUE",7,33,7.5,"android","urban",1,8
"7818","FALSE",0,26,3.7,"ios","urban",1,6
"7837","TRUE",1,28,2.85,"android","urban",0,7
"7886","TRUE",0,25,1.5,"android","rest",0,1
"7908","FALSE",0,31,5.5,"ios","urban",1,7
"7947","FALSE",0,27,1.6,"ios","urban",1,5
"8035","FALSE",0,39,1.56,"android","urban",1,3
"8045","TRUE",1,57,8,"ios","urban",1,7
"8056","FALSE",0,28,2.0272,"ios","urban",1,1
"8076","FALSE",0,55,6.7,"ios","urban",1,0
"8108","FALSE",0,25,3.2,"android","urban",1,6
"8118","FALSE",0,27,3.18,"android","urban",0,0
"8136","FALSE",1,26,1.7305,"android","urban",1,10
"8147","FALSE",0,26,2.4,"android","urban",1,18
"8158","TRUE",1,32,2.25,"android","urban",0,13
"8166","FALSE",0,43,3.9495,"ios","urban",0,0
"8176","FALSE",0,35,3,"android","urban",0,2
"8186","FALSE",0,28,2.65,"android","urban",1,0
"8194","TRUE",5,28,2.236,"android","urban",1,11
"8245","FALSE",0,48,3.1131,"android","urban",1,16
"8253","FALSE",0,19,1.968,"android","urban",0,1
"8264","FALSE",1,21,1.8,"android","urban",1,8
"8294","TRUE",0,24,1.5,"android","urban",1,0
"8323","FALSE",0,40,4.6,"android","urban",1,1
"8355","FALSE",1,36,7.35,"android","urban",0,14
"8366","FALSE",0,23,3.2,"android","urban",1,0
"8375","FALSE",0,28,6.2,"ios","urban",1,9
"8384","FALSE",1,38,3.27,"android","urban",1,3
"8394","FALSE",2,49,3.7,"android","urban",1,11
"8405","FALSE",0,51,1.75,"android","urban",1,1
"84110","TRUE",0,24,2.425,"android","rest",1,1
"8424","TRUE",1,29,2.7,"android","urban",0,1
"8437","FALSE",0,45,3.7,"android","urban",1,2
"8442","FALSE",0,32,3.2,"android","urban",1,1
"8456","FALSE",0,32,3.1,"android","urban",1,3
"8473","FALSE",3,28,5.5,"android","rest",1,11
"8525","FALSE",0,35,7,"android","rest",1,3
"8533","FALSE",0,24,2.304,"android","urban",1,2
"8564","FALSE",0,24,2.3,"android","urban",1,3
"8586","FALSE",0,26,2.375,"android","rest",1,1
"8593","FALSE",0,30,2.8,"android","urban",1,6
"8606","FALSE",0,27,2.5224,"android","urban",1,3
"8645","FALSE",0,46,1.8,"android","urban",1,2
"8695","FALSE",0,21,2.15,"android","urban",1,0
"8725","FALSE",2,27,2.45,"android","urban",1,15
"8738","FALSE",1,46,3.5,"ios","urban",0,5
"8775","FALSE",0,21,2.1,"ios","urban",1,5
"8783","FALSE",0,20,2.79,"android","urban",1,5
"8797","FALSE",0,23,2.32,"android","urban",1,8
"8806","FALSE",0,45,4.6,"android","urban",1,5
"8818","TRUE",1,26,2,"ios","urban",1,7
"8836","FALSE",0,52,3.328,"ios","urban",1,3
"8854","FALSE",0,23,4.3,"android","urban",1,11
"8866","TRUE",0,33,1.77,"android","urban",1,1
"8875","FALSE",1,30,2.45,"android","urban",1,13
"8935","FALSE",0,28,4.232,"android","rest",1,5
"8955","FALSE",0,26,2.2,"android","urban",1,10
"8976","FALSE",0,24,3,"android","urban",1,0
"9032","FALSE",0,37,2.5,"android","urban",1,2
"9053","FALSE",0,30,2.25,"android","urban",1,0
"9064","FALSE",1,32,10,"ios","urban",1,4
"9074","FALSE",0,26,2.9,"android","urban",1,0
"9085","TRUE",2,36,2.95,"android","urban",1,3
"9094","TRUE",0,25,1.6,"android","urban",1,0
"9109","FALSE",0,28,3.4,"android","urban",1,4
"9134","TRUE",0,29,3.5,"android","urban",1,2
"9163","TRUE",2,39,4.0248,"android","urban",1,4
"9176","FALSE",0,23,2.1,"android","urban",0,4
"9195","TRUE",0,34,3.5995,"android","urban",1,0
"9204","TRUE",2,43,3.7,"android","urban",0,3
"9254","FALSE",0,25,2.1,"ios","urban",1,5
"9265","FALSE",0,41,5,"android","urban",1,19
"9283","FALSE",0,41,3.5,"android","urban",1,9
"9294","FALSE",0,24,2.5,"android","urban",0,1
"9306","TRUE",11,30,3.6,"android","urban",1,16
"9325","TRUE",0,28,2.5,"android","urban",1,0
"9356","FALSE",1,23,1.8769,"android","urban",1,3
"9363","FALSE",0,21,2.25,"android","urban",1,1
"9386","FALSE",0,26,4,"android","urban",0,5
"9396","FALSE",0,25,2.16,"android","urban",0,2
"9418","FALSE",0,38,7,"ios","urban",1,5
"9423","FALSE",0,25,2.1,"android","urban",1,8
"9442","FALSE",1,24,3.5,"android","urban",1,11
"9454","TRUE",0,23,2.07,"android","urban",1,0
"9463","FALSE",0,19,2.8,"ios","urban",0,0
"9485","FALSE",0,34,2.1888,"android","urban",1,7
"9499","TRUE",14,48,2,"ios","urban",1,15
"9506","TRUE",1,49,2.7,"android","rest",1,3
"95110","FALSE",0,29,2.69,"android","urban",0,0
"9537","FALSE",0,33,2,"ios","urban",0,2
"9546","FALSE",0,44,4.3,"ios","urban",1,9
"9576","FALSE",1,44,7.6,"ios","urban",1,11
"9618","TRUE",3,32,7.5,"android","urban",1,7
"9663","FALSE",0,35,4.5,"ios","urban",1,0
"9674","FALSE",0,29,2.51,"android","urban",0,0
"97111","FALSE",0,24,3.9,"android","urban",1,0
"9727","FALSE",0,18,2.5,"android","urban",0,1
"9735","FALSE",0,49,5.2,"ios","urban",1,11
"9795","TRUE",5,38,2.4852,"android","urban",1,10
"9807","FALSE",1,30,6.6,"ios","urban",1,14
"9817","FALSE",1,31,2.74,"ios","urban",1,8
"9823","FALSE",1,59,2.7,"ios","urban",1,8
"9856","FALSE",0,26,2.5,"android","urban",0,0
"9863","FALSE",0,30,3.5,"ios","urban",0,2
"9896","TRUE",5,40,4.4,"ios","urban",1,15
"9907","FALSE",0,42,4.7,"ios","rest",1,2
"9945","FALSE",0,25,2.4,"android","urban",1,9
"9955","FALSE",0,44,3.25,"ios","urban",1,6
"9992","FALSE",0,44,3,"ios","urban",1,5
"10002","FALSE",0,46,4.2,"ios","urban",1,27
"100110","FALSE",0,34,2.37,"ios","urban",1,13
"10023","FALSE",1,39,2.52,"ios","urban",1,8
"10076","FALSE",0,46,3.224,"ios","urban",0,9
"10085","FALSE",0,52,5,"ios","urban",0,16
"10115","TRUE",0,62,3.75,"ios","urban",1,5
"10136","FALSE",0,39,3.3,"ios","urban",1,19
"10168","TRUE",0,30,3.12,"android","urban",0,5
"10184","FALSE",2,29,2.1,"ios","urban",0,5
"10193","FALSE",0,53,3,"ios","urban",1,8
"10204","FALSE",0,30,3,"ios","urban",0,11
"10226","FALSE",0,30,3.1,"ios","urban",1,15
"10245","FALSE",0,22,2.8,"ios","urban",1,7
"10254","TRUE",0,37,1.8339,"android","urban",1,0
"10266","FALSE",0,22,3.2905,"android","urban",1,5
"10274","TRUE",0,29,2.7,"android","urban",1,20
"10325","FALSE",0,31,3.5,"android","urban",1,9
"10364","FALSE",0,25,2,"ios","rest",0,10
"10403","FALSE",0,61,5.3726,"ios","rest",1,0
"10434","FALSE",0,46,4,"ios","urban",0,16
"10446","TRUE",0,27,2.1,"android","urban",1,18
"10454","TRUE",0,34,2.55,"android","urban",1,0
"10465","FALSE",0,31,2.5,"ios","urban",1,23
"10477","FALSE",0,24,2,"android","urban",1,0
"10484","FALSE",0,35,3,"android","urban",0,16
"10536","FALSE",0,23,2.2,"android","urban",1,3
"10557","FALSE",1,45,5.8,"ios","urban",1,16
"10562","FALSE",0,31,1.8,"android","urban",1,10
"10616","FALSE",0,35,4.815,"ios","urban",1,18
"10636","FALSE",0,39,2.4,"android","urban",1,7
"10643","FALSE",0,35,5,"ios","urban",1,7
"10665","FALSE",0,28,4,"ios","rest",1,13
"10675","FALSE",0,46,6.8,"ios","rest",1,2
"10685","FALSE",0,47,1.94,"android","urban",0,13
"10705","FALSE",0,51,4.53,"ios","urban",0,5
"10724","FALSE",1,36,3.85,"android","urban",1,8
"10745","TRUE",3,42,3.5,"ios","urban",1,19
"10755","TRUE",3,33,3,"ios","urban",1,7
"10765","FALSE",0,22,2.3,"ios","urban",1,10
"10804","FALSE",0,28,2.04,"ios","urban",1,4
"10818","FALSE",1,36,1.68,"ios","urban",1,12
"10824","FALSE",0,24,2.7811,"android","urban",1,0
"10834","FALSE",0,64,6,"android","urban",1,14
"10847","FALSE",0,26,3.5,"android","urban",0,2
"10854","TRUE",4,42,1.8,"android","urban",1,10
"10863","FALSE",0,35,3.9,"ios","urban",1,7
"10876","FALSE",0,21,2,"android","urban",1,1
"10895","TRUE",2,25,1.85,"android","urban",0,3
"10918","FALSE",0,34,4.85,"ios","urban",1,12
"10927","FALSE",0,37,2.825,"ios","urban",1,2
"10955","FALSE",0,27,1.8,"ios","urban",1,9
"11022","FALSE",1,42,3.836,"ios","urban",1,14
"11055","FALSE",0,31,5.1,"ios","urban",1,9
"11064","TRUE",3,40,4.0128,"android","urban",1,17
"11074","FALSE",0,67,4.4692,"android","urban",1,1
"11095","TRUE",0,46,5,"ios","urban",1,14
"11134","FALSE",1,43,3.6,"ios","urban",1,22
"11145","FALSE",0,44,2.95,"android","urban",1,13
"11154","FALSE",0,38,2.385,"ios","rest",1,13
"11186","FALSE",0,23,1.56,"ios","urban",0,7
"11268","FALSE",0,41,2,"ios","urban",0,4
"11305","FALSE",0,29,2.5,"ios","urban",1,16
"113112","FALSE",0,39,5.1,"ios","urban",0,22
"11344","TRUE",0,25,3.3984,"ios","urban",0,4
"11374","TRUE",0,33,1.939,"android","urban",1,5
"114110","FALSE",0,40,2.2224,"ios","urban",1,14
"11423","FALSE",0,32,6.1064,"ios","urban",1,1
"11445","TRUE",2,22,1.56,"ios","urban",1,12
"11473","FALSE",0,24,1.6,"ios","urban",0,1
"11496","FALSE",1,28,2.04,"android","urban",1,10
"11504","FALSE",0,48,5.04,"android","urban",1,9
"11516","TRUE",0,20,1.92,"android","urban",0,4
"11535","FALSE",0,43,3.2,"ios","urban",1,9
"11564","FALSE",0,22,2.4,"android","urban",0,1
"11584","TRUE",0,41,1.84,"android","rest",1,0
"11605","FALSE",0,31,5.112,"ios","urban",1,19
"11617","FALSE",0,52,2.5,"ios","urban",0,3
"11625","FALSE",0,34,5.4,"ios","urban",1,4
"11703","FALSE",0,60,2.8,"ios","urban",1,7
"11719","FALSE",0,25,6.2,"android","urban",1,7
"11725","FALSE",0,30,2.19,"android","urban",1,0
"11734","FALSE",0,29,3.2,"android","urban",0,6
"11745","FALSE",0,48,2.3,"ios","urban",0,2
"11761","TRUE",0,70,1.8,"ios","urban",0,5
"11787","FALSE",0,54,2.5,"ios","urban",0,13
"11793","FALSE",0,32,2.28,"ios","urban",0,15
"11803","FALSE",0,34,2.5,"ios","urban",1,6
"11814","FALSE",0,23,2.6,"android","urban",1,0
"11826","FALSE",0,25,2.2,"ios","urban",1,6
"11856","TRUE",0,36,4.5,"ios","urban",0,0
"11894","FALSE",0,47,10.4,"ios","urban",0,0
"11924","TRUE",0,40,4.9875,"ios","urban",1,16
"11975","FALSE",0,39,2.8463,"ios","urban",1,16
"11985","FALSE",0,25,2.3,"android","urban",1,7
"11997","FALSE",0,25,3,"android","urban",0,0
"12005","FALSE",1,23,2.2,"ios","urban",0,9
"12047","TRUE",2,25,2.2,"android","urban",1,8
"12065","FALSE",0,46,2.4,"ios","urban",1,11
"12086","FALSE",0,54,6.8,"android","urban",1,15
"12095","FALSE",0,25,1.5,"android","urban",1,5
"12104","FALSE",0,32,2.7,"android","urban",1,0
"12147","FALSE",0,28,5.47,"ios","urban",1,0
"12206","FALSE",0,40,3.624,"ios","urban",1,19
"12307","FALSE",0,33,2.8,"ios","urban",1,20
"12325","FALSE",0,28,2.8,"android","urban",1,19
"12344","FALSE",0,30,2.65,"android","urban",1,9
"12374","TRUE",0,36,2.408,"android","urban",1,0
"12384","TRUE",1,53,3.1,"ios","urban",1,9
"12403","TRUE",0,53,11,"ios","rest",1,0
"12418","FALSE",0,22,1.8,"android","urban",0,1
"12424","FALSE",0,30,2.5,"ios","urban",1,14
"12445","TRUE",0,21,2.7268,"android","urban",1,0
"12465","FALSE",0,41,5.05,"ios","urban",1,10
"12486","TRUE",1,35,4.288,"ios","urban",0,13
"12506","FALSE",0,31,4.3,"ios","urban",1,7
"12517","TRUE",0,41,4.44,"ios","urban",1,3
"12524","FALSE",0,38,2.6,"android","urban",1,16
"12543","TRUE",0,29,2.86,"android","urban",1,0
"12566","FALSE",0,23,1.8,"android","urban",0,0
"12603","FALSE",0,30,4.15,"android","urban",1,4
"12617","TRUE",0,32,2.0237,"android","urban",1,3
"12626","FALSE",0,23,1.8,"android","urban",1,0
"12634","FALSE",1,25,2.9,"android","urban",1,6
"12643","TRUE",6,36,4,"android","urban",0,5
"12656","FALSE",0,29,2.95,"android","urban",1,4
"12686","TRUE",6,37,7,"ios","urban",1,10
"12736","FALSE",0,43,2.4317,"android","urban",1,28
"12755","FALSE",0,27,2.15,"android","urban",0,4
"12767","FALSE",0,42,5.2,"ios","urban",1,9
"12785","FALSE",0,26,2.5,"ios","urban",1,13
"12795","FALSE",0,48,5,"android","urban",1,0
"12807","FALSE",0,28,3.5,"ios","urban",1,11
"12818","FALSE",0,26,2.45,"android","urban",1,11
"12825","TRUE",0,21,9.9999,"android","urban",0,0
"12833","FALSE",0,31,3.2,"ios","urban",0,7
"12846","FALSE",0,28,3.54,"android","urban",1,0
"12874","FALSE",1,49,6,"ios","urban",1,19
"12885","TRUE",11,25,1.68,"android","urban",1,8
"12895","FALSE",0,30,2.4,"android","urban",1,8
"12906","FALSE",0,41,3.2,"android","urban",1,2
"12915","FALSE",0,41,6,"ios","urban",1,5
"12936","TRUE",0,36,4.5,"ios","urban",1,0
"13006","FALSE",0,39,3.2,"ios","urban",1,19
"13046","FALSE",0,34,3.5,"ios","urban",0,10
"13065","FALSE",0,38,6.5,"ios","urban",1,9
"13096","FALSE",0,26,2.5,"android","urban",1,10
"13117","TRUE",0,31,2.512,"android","rest",0,4
"13142","TRUE",1,30,2.18,"android","rest",1,1
"13154","FALSE",0,34,4.566,"ios","urban",1,19
"13174","FALSE",0,41,4.6,"ios","urban",1,2
"13184","FALSE",0,33,3.7,"android","rest",1,7
"1335","FALSE",0,38,4.52,"ios","urban",1,12
"2108","FALSE",0,33,2.42,"android","urban",1,13
"3106","FALSE",0,34,4.5,"ios","urban",1,5
"4127","FALSE",0,30,2.54,"android","urban",1,7
"5120","FALSE",0,32,9.7867,"ios","urban",1,5
"6107","FALSE",0,23,2.5,"android","urban",1,1
"7117","FALSE",0,28,3.96,"android","urban",1,5
"8109","FALSE",0,29,2.37,"ios","urban",1,3
"9120","FALSE",0,37,3.8,"ios","urban",1,6
"10108","FALSE",0,28,3.2,"android","urban",1,18
"11109","FALSE",0,30,3.95,"ios","urban",1,20
"12105","TRUE",0,42,1.98,"ios","urban",1,0
"1524","FALSE",0,35,1.908,"ios","urban",0,5
"1620","FALSE",0,41,3.2,"ios","urban",1,22
"1720","FALSE",0,40,4,"ios","urban",1,0
"1820","TRUE",7,30,3,"ios","urban",1,8
"1916","FALSE",0,40,9.9999,"ios","rest",1,0
"2026","TRUE",3,46,3.4,"android","urban",1,10
"2120","FALSE",0,35,2.35,"ios","urban",1,1
"2320","FALSE",0,34,2,"ios","urban",1,0
"2518","FALSE",0,43,5.14,"ios","urban",1,17
"2618","FALSE",0,30,4.506,"android","urban",1,7
"2716","TRUE",0,22,3.84,"android","rest",0,1
"2818","FALSE",0,22,1.5,"android","urban",1,6
"2915","TRUE",0,34,2.5,"ios","urban",1,0
"3127","FALSE",0,22,2.0272,"android","urban",0,5
"3619","FALSE",0,43,3.5412,"ios","urban",1,15
"3720","TRUE",0,43,2.2845,"android","urban",1,0
"3918","FALSE",0,27,3.5,"android","urban",1,14
"4020","FALSE",0,28,4.6,"ios","urban",1,13
"4220","FALSE",0,23,2.585,"android","urban",1,1
"4320","FALSE",0,30,1.51,"android","urban",0,1
"4418","FALSE",0,30,1.85,"android","urban",1,12
"5020","FALSE",0,28,7,"ios","urban",1,13
"5124","TRUE",0,50,3.6,"android","urban",0,0
"5215","FALSE",0,24,2,"android","urban",1,12
"5320","FALSE",0,21,1.7,"android","urban",1,4
"5419","FALSE",0,24,2.8,"android","urban",1,8
"5516","FALSE",0,26,2.4,"android","urban",1,2
"5716","FALSE",0,34,4.8,"android","urban",1,1
"5820","FALSE",0,33,3.18,"android","urban",0,3
"5927","TRUE",0,45,1.8,"android","urban",0,0
"6015","FALSE",0,21,1.5,"android","urban",1,4
"6119","FALSE",2,25,3,"android","urban",0,4
"6317","FALSE",0,26,2.8,"android","urban",1,16
"6415","FALSE",0,22,2.7,"android","urban",1,0
"6620","TRUE",0,26,2.5,"android","rest",0,0
"6728","FALSE",0,41,6,"android","rest",1,16
"7020","FALSE",0,25,3.074,"android","urban",1,0
"7118","FALSE",0,31,2.4585,"ios","urban",1,16
"7620","TRUE",1,24,4.1,"android","urban",0,4
"7920","FALSE",0,0,3.05,"android","urban",1,5
"8219","FALSE",1,55,2.64,"ios","urban",1,19
"8420","FALSE",0,29,2.4,"android","urban",1,4
"8520","TRUE",3,40,3.7099,"android","urban",1,11
"8619","FALSE",0,41,7.24,"ios","urban",1,13
"9019","TRUE",1,54,4.18,"android","urban",1,2
"9220","TRUE",0,45,2.8055,"ios","urban",1,0
"9318","FALSE",0,43,2.4,"android","urban",1,0
"9419","TRUE",4,35,1.5,"android","urban",1,9
"9619","TRUE",0,22,1.56,"android","urban",1,2
"9728","FALSE",1,33,6,"ios","urban",1,6
"9917","FALSE",0,26,5,"ios","urban",1,16
"10116","FALSE",1,35,9.9999,"ios","urban",1,29
"10227","TRUE",0,35,4.55,"ios","urban",1,15
"10527","FALSE",0,31,4.2,"ios","urban",1,0
"10713","FALSE",0,23,3.625,"android","urban",0,6
"10919","FALSE",0,41,9.9999,"ios","urban",1,17
"11517","TRUE",3,26,4,"android","urban",0,5
"11815","FALSE",0,30,2.15,"android","urban",1,4
"11919","FALSE",0,21,3,"android","urban",0,2
"12310","FALSE",0,22,3,"android","urban",1,11
"12419","FALSE",0,41,2.6,"ios","urban",1,3
"12714","FALSE",0,25,5,"android","urban",1,16
"12819","FALSE",0,20,1.74,"android","urban",1,11
"1336","FALSE",0,24,2.13,"android","urban",1,4
"1356","FALSE",0,22,1.68,"android","urban",0,2
"1375","FALSE",0,18,1.968,"android","urban",0,2
"1398","FALSE",0,21,1.5896,"android","urban",1,16
"1406","FALSE",0,42,3.6,"android","rest",0,14
"1447","TRUE",2,33,2.3204,"android","urban",0,3
"1454","FALSE",0,43,7.8,"ios","urban",0,2
"1463","FALSE",0,30,2.5,"ios","rest",1,9
"1473","FALSE",0,25,1.5,"android","urban",1,7
"1487","FALSE",0,36,3.5822,"ios","urban",1,10
"1497","FALSE",1,44,4,"ios","urban",1,13
"15111","FALSE",2,50,4.3,"ios","rest",1,15
"1537","TRUE",1,43,3.95,"ios","urban",1,4
"1553","FALSE",0,25,2.4,"android","urban",0,1
"1576","FALSE",0,28,6.6,"android","urban",1,7
"1588","FALSE",0,26,2.7,"android","urban",1,0
"1596","FALSE",0,29,4.1,"android","urban",1,0
"1607","FALSE",0,72,7.701,"ios","urban",1,9
"16110","FALSE",0,24,2.8,"android","urban",1,0
"1645","TRUE",0,30,3.67,"ios","urban",1,3
"1666","FALSE",0,23,2.56,"android","urban",1,2
"1684","FALSE",0,25,3.24,"android","urban",1,19
"1697","FALSE",0,25,3.48,"ios","urban",1,5
"1704","FALSE",0,25,2.938,"android","urban",1,0
"1725","TRUE",5,29,3.12,"android","urban",0,7
"1766","FALSE",0,28,2.6,"ios","urban",1,6
"1777","FALSE",0,24,3.9,"android","urban",1,7
"1826","TRUE",3,32,2.06,"android","urban",1,8
